lon,lat,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.1906012,-33.90800085,Street Tree,Eucalyptus microcorys,Tallow Wood,18,10,10,Tree
151.1908952,-33.90818398,Street Tree,Eucalyptus grandis,Rose Gum,15,11,12,Tree
151.1909544,-33.90839027,Street Tree,Liquidambar styraciflua,Liquidamber or Sweet Gum,12,12,8,Tree
151.1919532,-33.90885463,Street Tree,Eucalyptus microcorys,Tallow Wood,17,13,12,Tree
151.1928724,-33.9094373,Street Tree,Eucalyptus microcorys,Tallow Wood,17,13,16,Tree
151.1948627,-33.91076716,Street Tree,Eucalyptus microcorys,Tallow Wood,18,17,16,Tree
151.1947306,-33.91066558,Street Tree,Eucalyptus microcorys,Tallow Wood,15,15,9,Tree
151.1945577,-33.9105607,Street Tree,Eucalyptus microcorys,Tallow Wood,18,14,14,Tree
151.1943588,-33.91044317,Street Tree,Eucalyptus botryoides,Swamp Mahogany,13,13,10,Tree
151.1945236,-33.91069329,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,8,12,Tree
151.194061,-33.91039804,Street Tree,Eucalyptus microcorys,Tallow Wood,7,5,4,Tree
151.1921829,-33.90918542,Street Tree,Eucalyptus microcorys,Tallow Wood,3,1,2,Tree
151.1801134,-33.90268333,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,7,3,3,Tree
151.1800269,-33.90267773,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,5,5,3,Tree
151.1800269,-33.90267773,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,5,5,3,Tree
151.1806182,-33.90375087,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,8,5,8,Tree
151.180611,-33.90359476,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,7,3,3,Tree
151.180474,-33.90334098,Street Tree,Elaeocarpus reticulatus,Not Applicable,3,1,1,Tree
151.1960955,-33.8917759,Street Tree,Lophostemon confertus,Brush Box,12,5,8,Tree
151.1961256,-33.89147227,Street Tree,Fraxinus angustifolia,Desert Ash,6,3,4,Tree
151.1959648,-33.89097333,Street Tree,Melaleuca styphelioides,Prickly Paperbark,7,4,3,Tree
151.1957609,-33.89069108,Street Tree,Pistacia chinensis,Chinese Pistacia,6,4,4,Tree
151.1958852,-33.89067577,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,7,9,Tree
151.1957239,-33.89022813,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,8,7,Tree
151.1958998,-33.89070592,Street Tree,Fraxinus griffithii,Evergreen Ash,6,4,5,Tree
151.1957728,-33.89039115,Street Tree,Fraxinus griffithii,Evergreen Ash,5,2,3,Tree
151.1954849,-33.88941468,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,13,5,6,Tree
151.1953933,-33.88950622,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,15,10,10,Tree
151.1955439,-33.88961222,Street Tree,Fraxinus griffithii,Evergreen Ash,5,2,2,Tree
151.1949232,-33.88905324,Street Tree,Eucalyptus leucoxylon,Yellow Gum,11,10,5,Tree
151.1952273,-33.8891283,Street Tree,Melaleuca styphelioides,Prickly Paperbark,5,3,3,Tree
151.1910952,-33.90003839,Street Tree,Agonis flexuosa,Willow myrtle,7,8,7,Tree
151.1911336,-33.90025772,Street Tree,Eucalyptus robusta,Swamp Mahogany,9,5,6,Tree
151.19125,-33.90016303,Street Tree,Angophora costata,Sydney Red Gum,10,3,3,Tree
151.1909745,-33.90012977,Street Tree,Eucalyptus robusta,Swamp Mahogany,3,1,1,Tree
151.1908389,-33.89983075,Street Tree,Eucalyptus robusta,Swamp Mahogany,3,1,1,Tree
151.1842858,-33.89791064,Street Tree,Tristaniopsis laurina,Water Gum,6,3,6,Tree
151.1843423,-33.89835332,Street Tree,Tristaniopsis laurina,Water Gum,8,8,8,Tree
151.1843863,-33.89874604,Street Tree,Tristaniopsis laurina,Water Gum,6,6,8,Tree
151.1844696,-33.89941365,Street Tree,Tristaniopsis laurina,Water Gum,4,5,8,Tree
151.1843354,-33.89926063,Street Tree,Tristaniopsis laurina,Water Gum,5,3,3,Tree
151.184304,-33.89909398,Street Tree,Fraxinus pennsylvanica,Green Ash,4,3,3,Tree
151.2008088,-33.90018276,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.2025047,-33.89977307,Street Tree,Eucalyptus sideroxylon,Ironbark,11,5,5,Tree
151.2023984,-33.89992436,Street Tree,Waterhousea flori. 'Green Ave',Weeping Lilly Pilly,6,3,3,Tree
151.2029514,-33.89970312,Street Tree,Eucalyptus botryoides,Swamp Mahogany,15,10,12,Tree
151.202843,-33.89972201,Street Tree,Eucalyptus sideroxylon,Ironbark,7,4,6,Tree
151.2078795,-33.90708217,Street Tree,Corymbia maculata,Spotted Gum,10,9,5,Tree
151.2074264,-33.90762888,Street Tree,Corymbia maculata,Not Applicable,4,1,1,Tree
151.2059852,-33.91023492,Street Tree,Corymbia citriodora,Lemon Scented Gum,21,12,14,Tree
151.2078222,-33.89944577,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,8,3,3,Tree
151.2077342,-33.89943187,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,8,3,3,Tree
151.2074894,-33.89939719,Street Tree,Tristaniopsis laurina,Water Gum,3,2,2,Tree
151.2074138,-33.89938464,Street Tree,Tristaniopsis laurina,Water Gum,3,1,1,Tree
151.206959,-33.90002457,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,4,3,Tree
151.2070782,-33.89940275,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,7,Tree
151.212805,-33.89521896,Street Tree,Syzygium luehmannii,Small Leaved Lilly Pilly,5,4,3,Tree
151.2127423,-33.89473399,Street Tree,Corymbia eximia,Yellow Bloodwood,11,3,3,Tree
151.212849,-33.89507198,Street Tree,Grevillea robusta,Silky Oak,4,4,4,Tree
151.2125049,-33.89672962,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,10,8,8,Tree
151.2125647,-33.89649729,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,2,2,Tree
151.212389,-33.89659673,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,6,3,4,Tree
151.212431,-33.89675199,Street Tree,Mag. grandiflora 'Little Gem',Little Gem Magnolia,1,1,1,Tree
151.212487,-33.89601698,Street Tree,Strelitzia nicolai,Bird of Paradise,7,4,4,Tree
151.207684,-33.89481018,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,3,Tree
151.208351,-33.89489996,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,3,Tree
151.2082009,-33.89487694,Street Tree,Callistemon viminalis,Weeping Bottlebrush,4,3,2,Tree
151.2084986,-33.89491878,Street Tree,Callistemon viminalis,Weeping Bottlebrush,3,2,2,Tree
151.2074244,-33.91594836,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,7,10,Tree
151.207745,-33.91587151,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,7,7,Tree
151.2089187,-33.91640664,Street Tree,Acacia binervia,Coast Myall,6,8,6,Tree
151.2086028,-33.91612142,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,9,6,Tree
151.2104096,-33.91664897,Street Tree,Banksia integrifolia,Coastal Banksia,5,1,1,Tree
151.1923091,-33.8983862,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,7,8,Tree
151.1811776,-33.90394417,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,9,3,4,Tree
151.1822091,-33.90419448,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,3,1,2,Tree
151.1822091,-33.90419448,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,3,1,2,Tree
151.182374,-33.904164,Street Tree,Elaeocarpus reticulatus,Not Applicable,3,1,1,Tree
151.1830582,-33.90431657,Street Tree,Leptospermum citratum,Lemon Scented Tea Tree,7,4,4,Tree
151.1828811,-33.90428736,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,5,4,3,Tree
151.2127372,-33.90247563,Street Tree,Washingtonia robusta,Mexican or Washington Palm,6,3,3,Tree
151.2127296,-33.90254333,Street Tree,Washingtonia robusta,Mexican or Washington Palm,6,3,3,Tree
151.2127391,-33.90263436,Street Tree,Washingtonia robusta,Mexican or Washington Palm,7,3,3,Tree
151.2126807,-33.90293839,Street Tree,Washingtonia robusta,Mexican or Washington Palm,7,3,3,Tree
151.2126194,-33.90330289,Street Tree,Washingtonia robusta,Mexican or Washington Palm,7,3,3,Tree
151.2124208,-33.90046656,Street Tree,Lophostemon confertus,Brush Box,5,2,2,Tree
151.2126297,-33.90071207,Street Tree,Lophostemon confertus,Brush Box,2,1,1,Tree
151.2139765,-33.90066416,Street Tree,Lophostemon confertus,Brush Box,10,5,5,Tree
151.1839231,-33.90080689,Street Tree,Pistacia chinensis,Chinese Pistacia,6,7,6,Tree
151.1942165,-33.90239887,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,7,Tree
151.1943383,-33.90226584,Street Tree,Jacaranda mimosifolia,Jacaranda,11,12,12,Tree
151.1929756,-33.90376203,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,5,Tree
151.1938579,-33.90279975,Street Tree,Eucalyptus punctata,Grey Gum,14,18,16,Tree
151.194104,-33.90230551,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,5,6,Tree
151.1938263,-33.90259712,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,4,3,Tree
151.1933921,-33.90306813,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,3,4,Tree
151.1933687,-33.9031089,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,11,8,6,Tree
151.1933253,-33.90314947,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,5,5,Tree
151.1930931,-33.90340441,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,6,6,Tree
151.1929255,-33.90358347,Street Tree,Eucalyptus nicholii,Narrow Leaved Red Ironbark,13,12,10,Tree
151.1944603,-33.90188899,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.1946143,-33.90197709,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,5,Tree
151.1929654,-33.90354303,Street Tree,Jacaranda mimosifolia,Jacaranda,7,4,4,Tree
151.1939791,-33.90246906,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.193962,-33.90248603,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.1913018,-33.90558457,Street Tree,Eucalyptus microcorys,Tallow Wood,16,10,9,Tree
151.1917446,-33.90507853,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,9,Tree
151.1925026,-33.90404518,Street Tree,Callistemon viminalis,Weeping Bottlebrush,4,4,5,Tree
151.1924614,-33.90408768,Street Tree,Callistemon viminalis,Weeping Bottlebrush,7,6,7,Tree
151.1921532,-33.90443501,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,10,Tree
151.1919903,-33.90460115,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,6,6,Tree
151.191648,-33.90496854,Street Tree,Eucalyptus nicholii,Narrow Leaved Red Ironbark,12,10,11,Tree
151.1913952,-33.90524753,Street Tree,Callistemon viminalis,Weeping Bottlebrush,7,5,5,Tree
151.1912252,-33.90543403,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,4,4,Tree
151.1911908,-33.90547095,Street Tree,Tristaniopsis laurina,Water Gum,6,5,8,Tree
151.1914305,-33.90540017,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,5,Tree
151.1922312,-33.90435202,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,4,Tree
151.192173,-33.90462403,Street Tree,Sapium sebiferum,Chinese Tallow Tree,5,4,4,Tree
151.1898841,-33.90710345,Street Tree,Jacaranda mimosifolia,Jacaranda,10,6,8,Tree
151.190703,-33.90619419,Street Tree,Jacaranda mimosifolia,Jacaranda,8,3,3,Tree
151.1908819,-33.9058079,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,5,6,Tree
151.1901694,-33.90680385,Street Tree,Casuarina cunninghamiana,River She Oak,13,6,9,Tree
151.1909634,-33.90587663,Street Tree,Syagrus romanzoffianum,Cocos Palm,2,1,1,Tree
151.190094,-33.90672402,Street Tree,Eucalyptus microcorys,Tallow Wood,18,8,8,Tree
151.190124,-33.90682302,Street Tree,Eucalyptus microcorys,Tallow Wood,18,9,9,Tree
151.1999771,-33.89166388,Street Tree,Platanus acerifolia,London Plane,12,10,4,Tree
151.1968145,-33.89131969,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,5,3,Tree
151.19693,-33.89132904,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
151.1973059,-33.89137341,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,8,6,Tree
151.1977101,-33.89142991,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,9,8,Tree
151.1981159,-33.89148545,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,12,10,Tree
151.1975159,-33.89132635,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,4,3,Tree
151.1973596,-33.89130882,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,4,3,3,Tree
151.1967724,-33.89121113,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,8,8,Tree
151.1966661,-33.89118099,Street Tree,Backhousia citriodora,Lemon Scented Myrtle,1,1,1,Tree
151.19662,-33.89117202,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,5,5,Tree
151.1864071,-33.89608297,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
151.1863329,-33.8961092,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.1862456,-33.89613253,Street Tree,Tristaniopsis laurina,Water Gum,8,8,7,Tree
151.1866953,-33.89583761,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.1862747,-33.89605947,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,6,5,4,Tree
151.1865365,-33.89595511,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,6,5,5,Tree
151.205777,-33.8976448,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,5,4,3,Tree
151.2052163,-33.89769263,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,13,10,10,Tree
151.2049335,-33.89767345,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,9,5,6,Tree
151.2122226,-33.91066162,Street Tree,Corymbia maculata,Spotted Gum,15,6,7,Tree
151.212527,-33.91071834,Street Tree,Eucalyptus microcorys,Tallow Wood,17,12,8,Tree
151.212118,-33.91106544,Street Tree,Eucalyptus microcorys,Tallow Wood,5,3,3,Tree
151.1814406,-33.89719813,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,16,10,12,Tree
151.1813238,-33.89733175,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,5,7,Tree
151.1818934,-33.89714809,Street Tree,Pistacia chinensis,Chinese Pistacia,8,8,7,Tree
151.1973014,-33.8918932,Street Tree,Tristaniopsis laurina,Water Gum,6,4,3,Tree
151.1968946,-33.89183747,Street Tree,Prunus sp.,Plum,2,2,2,Tree
151.1973485,-33.89196657,Street Tree,Tristaniopsis laurina,Water Gum,6,4,3,Tree
151.1968935,-33.89190553,Street Tree,Leptospermum petersonii,Lemon Scented Tea Tree,7,5,5,Tree
151.1978108,-33.89203573,Street Tree,Hymenosporum flavum,Australian Frangipani,6,4,3,Tree
151.19693,-33.89191103,Street Tree,Eucalyptus longifolia,Wollybutt,3,2,3,Tree
151.1972049,-33.89187799,Street Tree,Tristaniopsis laurina,Water Gum,3,1,1,Tree
151.1980122,-33.90200297,Street Tree,Ficus microcarpa var hillii,Hills Fig,21,20,20,Tree
151.1980798,-33.90168086,Street Tree,Pistacia chinensis,Chinese Pistacia,7,6,6,Tree
151.1979491,-33.90135685,Street Tree,Pistacia chinensis,Chinese Pistacia,10,4,8,Tree
151.1938904,-33.89838208,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,8,9,Tree
151.1933607,-33.89837855,Street Tree,Agonis flexuosa,Willow myrtle,9,7,7,Tree
151.1939424,-33.89824091,Street Tree,Fraxinus griffithii,Evergreen Ash,8,5,7,Tree
151.1934588,-33.89835934,Street Tree,Fraxinus griffithii,Evergreen Ash,5,2,2,Tree
151.1984683,-33.90272039,Street Tree,Lophostemon confertus,Brush Box,12,10,13,Tree
151.188595,-33.908861,Park Tree,Melaleuca styphelioides,Prickly Paperbark,13,4,4,Tree
151.188606,-33.90890697,Park Tree,Eucalyptus saligna,Sydney Blue Gum,19,8,7,Tree
151.188424,-33.90940999,Park Tree,Melaleuca styphelioides,Prickly Paperbark,6,3,4,Tree
151.1883681,-33.90914,Park Tree,Casuarina cunninghamiana,River She Oak,5,2,2,Tree
151.187749,-33.90954992,Park Tree,Eucalyptus saligna,Sydney Blue Gum,15,5,9,Tree
151.187676,-33.90961495,Park Tree,Casuarina cunninghamiana,River She Oak,13,3,3,Tree
151.18776,-33.909672,Park Tree,Casuarina cunninghamiana,River She Oak,14,5,6,Tree
151.1878009,-33.909691,Park Tree,Casuarina cunninghamiana,River She Oak,6,2,2,Tree
151.187991,-33.90978803,Park Tree,Melaleuca styphelioides,Prickly Paperbark,6,3,4,Tree
151.18918,-33.90807401,Park Tree,Casuarina glauca,Swamp Oak,15,4,4,Tree
151.189174,-33.90813903,Park Tree,Casuarina torulosa,Rose She Oak,6,1,1,Tree
151.189278,-33.90858304,Park Tree,Acacia decurrens,Black Wattle,9.2,2,3,Tree
151.186825,-33.90947401,Park Tree,Buckinghamia celsissima,Ivory Curl,5,2,2,Tree
151.188781,-33.90852505,Park Tree,Eucalyptus microcorys,Tallow Wood,18,4,4,Tree
151.188704,-33.90916,Park Tree,Eucalyptus grandis,Rose Gum,17,5,6,Tree
151.187082,-33.90993002,Park Tree,Melaleuca linariifolia,Snow in Summer,4,2,1,Tree
151.1870801,-33.91001998,Park Tree,Eucalyptus saligna,Sydney Blue Gum,14.4,4,4,Tree
151.186499,-33.90932205,Park Tree,Eucalyptus tereticornis,Forest Red Gum,19,5,7,Tree
151.1862,-33.90887805,Park Tree,Eucalyptus saligna x botryoid,Sydney Blue Gum,15.4,8,7,Tree
151.1861081,-33.90898499,Park Tree,Angophora costata,Sydney Red Gum,9,3,5,Tree
151.186226,-33.90902505,Park Tree,Casuarina glauca,Swamp Oak,15,2,3,Tree
151.186151,-33.90906191,Park Tree,Eucalyptus tereticornis,Forest Red Gum,18,7,9,Tree
151.1832331,-33.9036039,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,3,Tree
151.1860798,-33.90414308,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,4,Tree
151.1864086,-33.90419725,Street Tree,Pistacia chinensis,Chinese Pistacia,6,4,4,Tree
151.1865678,-33.90422673,Street Tree,Pistacia chinensis,Chinese Pistacia,5,3,2,Tree
151.1860791,-33.90404604,Street Tree,Corymbia citriodora,Lemon Scented Gum,12,9,12,Tree
151.186221,-33.90405499,Street Tree,Corymbia citriodora,Lemon Scented Gum,13,8,12,Tree
151.186268,-33.90406298,Street Tree,Corymbia citriodora,Lemon Scented Gum,6,2,2,Tree
151.1937943,-33.87830592,Park Tree,Eucalyptus microcorys,Tallow Wood,20,16,24,Tree
151.1936845,-33.87870522,Park Tree,Ficus macrophylla,Moreton Bay Fig,18,37,25,Tree
151.186534,-33.90939606,Park Tree,Eucalyptus punctata,Grey Gum,11,3,3,Tree
151.1868569,-33.90972904,Park Tree,Casuarina glauca,Swamp Oak,10,6,6,Tree
151.1864259,-33.91013398,Park Tree,Casuarina glauca,Swamp Oak,15,3,2,Tree
151.1863589,-33.91015202,Park Tree,Casuarina glauca,Swamp Oak,16,4,3,Tree
151.1860049,-33.909153,Park Tree,Casuarina torulosa,Rose She Oak,7,2,2,Tree
151.186037,-33.90916393,Park Tree,Angophora costata,Sydney Red Gum,17,7,7,Tree
151.186139,-33.90928997,Park Tree,Eucalyptus tereticornis,Forest Red Gum,18,5,7,Tree
151.1861379,-33.90935298,Park Tree,Eucalyptus tereticornis,Forest Red Gum,18,5,4,Tree
151.187624,-33.90963095,Park Tree,Casuarina cunninghamiana,River She Oak,12,5,3,Tree
151.187396,-33.909879,Park Tree,Casuarina cunninghamiana,River She Oak,12,3,3,Tree
151.187342,-33.90993808,Park Tree,Casuarina cunninghamiana,River She Oak,13,3,3,Tree
151.187302,-33.90998195,Park Tree,Casuarina cunninghamiana,River She Oak,16,4,4,Tree
151.187045,-33.91025599,Park Tree,Melaleuca styphelioides,Prickly Paperbark,4,3,3,Tree
151.186314,-33.91107103,Park Tree,Acacia fimbriata,Brisbane Wattle,4,1,2,Tree
151.1865843,-33.91100729,Park Tree,Corymbia maculata,Spotted Gum,7,4,4,Tree
151.1863641,-33.91099927,Park Tree,Acacia fimbriata,Brisbane Wattle,7,6,7,Tree
151.1868591,-33.90988507,Park Tree,Casuarina cunninghamiana,River She Oak,10,3,2,Tree
151.187001,-33.91009294,Park Tree,Casuarina cunninghamiana,River She Oak,9,3,2,Tree
151.18702,-33.91010999,Park Tree,Casuarina cunninghamiana,River She Oak,14,4,3,Tree
151.186298,-33.90947004,Park Tree,Casuarina cunninghamiana,River She Oak,8,1,2,Tree
151.186315,-33.90951592,Park Tree,Casuarina cunninghamiana,River She Oak,11,4,5,Tree
151.186333,-33.90956199,Park Tree,Casuarina cunninghamiana,River She Oak,8,2,3,Tree
151.1949694,-33.87803053,Park Tree,Ficus microcarpa var hillii,Hills Fig,24,28,38,Tree
151.1952535,-33.87860468,Park Tree,Populus deltoides,Cottonwood,26,22,25,Tree
151.194591,-33.87907596,Park Tree,Angophora costata,Sydney Red Gum,10,9,9,Tree
151.1935798,-33.87923472,Park Tree,Corymbia maculata,Spotted Gum,21,14,14,Tree
151.1903734,-33.87571975,Park Tree,Celtis australis,Nettle Tree,14,15,17,Tree
151.1917961,-33.87459481,Park Tree,Ficus macrophylla,Moreton Bay Fig,12,15,16,Tree
151.1921495,-33.87436942,Park Tree,Ficus macrophylla,Moreton Bay Fig,15,15,13,Tree
151.1922053,-33.87687599,Park Tree,Angophora costata,Sydney Red Gum,11,9,9,Tree
151.1917358,-33.87701545,Park Tree,Platanus acerifolia,London Plane,15,12,12,Tree
151.1915395,-33.87680111,Park Tree,Eucalyptus tereticornis,Forest Red Gum,12,7,6,Tree
151.1944491,-33.87728627,Park Tree,Ficus microcarpa var hillii,Hills Fig,8,7,7,Tree
151.186259,-33.90957794,Park Tree,Eucalyptus propinqua,Grey Gum,15,7,9,Tree
151.186244,-33.909655,Park Tree,Eucalyptus propinqua,Grey Gum,16,5,5,Tree
151.186077,-33.91024805,Park Tree,Eucalyptus grandis,Rose Gum,14,8,5,Tree
151.186144,-33.90997094,Park Tree,Angophora costata,Sydney Red Gum,14,6,3,Tree
151.18616,-33.90990508,Park Tree,Angophora costata,Sydney Red Gum,12,5,5,Tree
151.186156,-33.90975199,Park Tree,Eucalyptus saligna,Sydney Blue Gum,17,8,8,Tree
151.186534,-33.91020302,Park Tree,Casuarina cunninghamiana,River She Oak,15,3,2,Tree
151.186534,-33.91020302,Park Tree,Casuarina cunninghamiana,River She Oak,13,2,2,Tree
151.1865311,-33.91041993,Park Tree,Eucalyptus tereticornis,Forest Red Gum,13,2,3,Tree
151.186498,-33.91053595,Park Tree,Eucalyptus crebra,Narrow Leaved Red Ironbark,13,4,4,Tree
151.186414,-33.91070703,Park Tree,Eucalyptus saligna,Sydney Blue Gum,16,8,8,Tree
151.1943027,-33.87881564,Park Tree,Livistona australis,Cabbage Tree Palm,8,4,4,Tree
151.1943005,-33.87888739,Park Tree,Livistona australis,Cabbage Tree Palm,7,4,4,Tree
